MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,Location,WindGustDir,WindDir9am,WindDir3pm,Year,Month,Day
20.6,26.8,45.8,31.0,13.0,28.0,83.0,87.0,1008.6,1007.0,23.0,23.5,1.0,0.25356244761106456,0.22527578865879622,0.2806583163413924,0.24433688286544047,2010.0,12.0,12.0
10.8,18.0,0.0,33.0,11.0,24.0,59.0,60.0,1023.5,1023.6,15.9,17.1,0.0,0.23830121903263862,0.18375033629270918,0.14640577296697196,0.18844486112738779,2011.0,12.0,16.0
4.1,16.7,0.0,35.0,26.0,13.0,62.0,33.0,1022.2,1018.8,9.8,16.0,0.0,0.2730310262529833,0.2816988416988417,0.2771626297577855,0.19809134287661895,2012.0,8.0,2.0
-0.2,11.8,0.1,28.0,2.0,19.0,80.0,60.0,1034.6,1031.6,5.6,11.0,0.0,0.2002492729538845,0.26649484536082474,0.20848585690515806,0.22588866532528504,2016.0,7.0,15.0
-4.2,12.0,0.0,39.95368436894482,4.0,6.0,82.0,26.0,1029.1,1026.6,1.8,11.5,0.0,0.18525245187068654,0.2663994655978624,0.19906800640745595,0.22588866532528504,2010.0,7.0,21.0
16.3,23.7,11.2,50.0,9.0,22.0,81.0,71.0,1020.5,1016.6,19.8,22.4,1.0,0.23830121903263862,0.2712241211615951,0.20848585690515806,0.24433688286544047,2015.0,2.0,15.0
15.4,23.2,2.2,56.0,19.0,17.0,81.0,34.0,997.2,998.1,16.9,22.6,1.0,0.260253164556962,0.2851488880512627,0.3069056520782934,0.2543505674653216,2016.0,12.0,8.0
25.4,31.6,3.0,33.0,4.0,19.0,82.0,79.0,1009.2,1006.3,28.5,29.9,1.0,0.31626754748142033,0.22527578865879622,0.17611731843575418,0.1879339608085172,2010.0,12.0,29.0
10.3,26.0,12.0,65.0,28.0,30.0,55.0,29.0,1010.7,1009.3,14.7,24.5,1.0,0.1771885521885522,0.23444773592890394,0.23064075311266322,0.19809134287661895,2017.0,2.0,13.0
7.1,16.7,0.0,35.0,11.0,15.0,100.0,76.0,1026.8,1026.0,11.4,15.5,0.0,0.3165743502343417,0.26649484536082474,0.2806583163413924,0.22588866532528504,2013.0,5.0,25.0
5.0,16.8,0.0,22.0,13.0,9.0,88.0,62.0,1027.9,1023.1,7.6,16.4,0.0,0.35963071758287873,0.2712241211615951,0.3069056520782934,0.1879339608085172,2015.0,5.0,26.0
17.6,31.3,0.0,39.95368436894482,2.0,24.0,29.0,21.0,1009.1,1004.6,24.9,30.8,0.0,0.2631181577953945,0.2663994655978624,0.17726614071808083,0.2777938203869477,2008.0,12.0,1.0
12.172897625418354,0.1,2.360773554247356,46.0,13.981885472877023,13.0,68.83849344822674,93.0,1017.6604555613026,1015.262716426648,16.97736309824012,-0.1,-1.0,0.27702702702702703,0.16305452082627836,0.19006828057107386,0.18771377753454646,2011.0,7.0,22.0
17.2,30.4,0.0,44.0,7.0,15.0,29.0,30.0,1016.1,1014.1,23.1,28.2,0.0,0.223257698541329,0.2851488880512627,0.20848585690515806,0.2777938203869477,2015.0,4.0,1.0
14.7,26.7,0.0,39.0,13.0,26.0,55.0,51.0,1016.9,1013.6,23.7,25.8,0.0,0.31626754748142033,0.1851588851411326,0.159978009895547,0.1784452296819788,2014.0,9.0,5.0
6.1,17.5,0.0,30.0,4.0,20.0,72.0,44.0,1021.7,1020.4,11.2,15.7,0.0,0.1771885521885522,0.23444773592890394,0.1480993911469475,0.22588866532528504,2015.0,4.0,27.0
12.1,22.5,0.0,54.0,22.0,22.0,43.0,41.0,1015.5,1010.6,16.0,19.8,0.0,0.12908704883227176,0.20503235082674334,0.26810114653683054,0.28053863417762104,2016.0,8.0,19.0
3.3,21.4,0.0,28.0,7.0,15.0,73.0,35.0,1028.9,1025.1,13.8,20.5,0.0,0.18525245187068654,0.22527578865879622,0.159978009895547,0.1879339608085172,2017.0,4.0,7.0
15.5,27.3,0.0,115.0,20.0,59.0,35.0,28.0,1003.6,1001.0,21.3,22.3,0.0,0.06696982224059529,0.23444773592890394,0.17611731843575418,0.2543505674653216,2011.0,9.0,28.0
8.7,20.9,0.0,19.0,2.0,11.0,95.0,44.0,1024.2,1020.8,11.5,20.0,0.0,0.22522142555883592,0.22768670309653916,0.2771626297577855,0.18771377753454646,2009.0,4.0,20.0
18.6,22.2,0.0,54.0,28.0,28.0,67.0,57.0,1018.1,1015.0,20.2,21.6,0.0,0.31626754748142033,0.22768670309653916,0.19906800640745595,0.18771377753454646,2012.0,7.0,6.0
17.0,30.7,0.0,39.0,6.0,9.0,81.0,42.0,1018.8,1016.1,21.9,29.8,0.0,0.19287833827893175,0.16360236833904643,0.2223913411128023,0.17329929418831658,2015.0,2.0,17.0
20.0,36.7,0.0,91.0,48.0,26.0,46.0,23.0,1010.0,1007.5,25.4,36.2,0.0,0.18411386593204776,0.15203718895269347,0.14640577296697196,0.17329929418831658,2010.0,12.0,26.0
15.8,26.1,0.0,52.0,7.0,22.0,65.0,76.0,1024.4,1021.5,20.6,21.7,0.0,0.24420529801324503,0.28476308454629917,0.2806583163413924,0.24433688286544047,2015.0,4.0,15.0
2.1,20.3,0.0,30.0,17.0,17.0,70.0,26.0,1020.5,1015.3,9.9,19.9,0.0,0.14215686274509803,0.2712241211615951,0.20848585690515806,0.27853749820066215,2012.0,6.0,21.0
15.2,18.0,0.0,76.0,9.0,24.0,57.0,41.0,1002.0,1001.6,16.2,16.6,0.0,0.24420529801324503,0.2816988416988417,0.26810114653683054,0.2777938203869477,2016.0,6.0,21.0
12.3,22.3,0.0,24.0,0.0,7.0,90.0,57.0,1016.5,1014.3,13.9,19.4,0.0,0.20920502092050208,0.2816988416988417,0.19006828057107386,0.2261848897231347,2011.0,5.0,2.0
25.2,35.7,0.6,56.0,0.0,4.0,71.0,49.0,1009.1,1003.7,29.5,35.5,0.0,0.17131474103585656,0.16305452082627836,0.19006828057107386,0.28491372953841615,2014.0,11.0,30.0
10.2,19.4,0.0,39.95368436894482,15.0,46.0,46.0,46.0,1017.6604555613026,1015.262716426648,17.5,17.8,0.0,0.2425,0.2663994655978624,0.159978009895547,0.18844486112738779,2013.0,11.0,4.0
24.6,34.7,2.8,35.0,24.0,22.0,69.0,71.0,1006.5,1002.6,29.8,31.7,1.0,0.31626754748142033,0.2816988416988417,0.2771626297577855,0.27853749820066215,2015.0,1.0,26.0
21.3,29.4,0.0,39.0,22.0,26.0,55.0,61.0,1014.9,1011.7,27.0,27.9,0.0,0.17366490012229924,0.15203718895269347,0.14640577296697196,0.1879339608085172,2010.0,10.0,30.0
5.2,12.7,0.0,15.0,6.0,9.0,82.0,58.0,1018.6,1016.1,9.0,12.4,0.0,0.14215686274509803,0.22768670309653916,0.20848585690515806,0.28491372953841615,2016.0,7.0,24.0
2.5,7.7,2.0,61.0,13.0,13.0,100.0,61.0,1013.4,1014.8,6.2,7.3,1.0,0.258408531583265,0.2712241211615951,0.23064075311266322,0.22588866532528504,2015.0,8.0,1.0
10.8,21.3,1.2,26.0,13.0,7.0,44.0,30.0,1017.6604555613026,1015.262716426648,14.9,20.8,1.0,0.19864464210080474,0.16305452082627836,0.23064075311266322,0.17329929418831658,2011.0,9.0,7.0
-0.7,22.0,0.0,30.0,4.0,15.0,62.0,24.0,1024.5,1018.1,10.1,21.4,0.0,0.19093178036605657,0.2712241211615951,0.2771626297577855,0.28053863417762104,2011.0,9.0,22.0
20.4,25.2,39.0,33.0,20.0,9.0,96.0,81.0,1008.7,1006.7,20.5,24.8,1.0,0.12908704883227176,0.15203718895269347,0.17726614071808083,0.17128727708676758,2015.0,1.0,11.0
1.7,16.8,1.2,28.0,11.0,17.0,75.0,52.0,1029.0,1024.0,10.4,16.8,1.0,0.35963071758287873,0.22527578865879622,0.3069056520782934,0.24433688286544047,2013.0,5.0,2.0
10.3,32.4,0.0,33.0,7.0,28.0,52.0,20.0,1024.7,1021.6,21.4,30.5,0.0,0.21263418662262593,0.15203718895269347,0.2806583163413924,0.17329929418831658,2009.0,11.0,9.0
21.5,32.6,0.0,56.0,17.0,20.0,60.0,51.0,1014.9,1010.1,25.5,28.6,0.0,0.2631181577953945,0.1851588851411326,0.3095429029671211,0.1879339608085172,2017.0,1.0,23.0
7.2,27.3,0.0,41.0,20.0,26.0,57.0,39.0,1022.0,1017.7,17.4,25.8,0.0,0.3009991673605329,0.22768670309653916,0.1480993911469475,0.2155296582427655,2014.0,12.0,12.0
11.6,22.2,1.4,52.0,24.0,26.0,64.0,51.0,1018.1,1017.5,15.6,20.1,1.0,0.18525245187068654,0.16305452082627836,0.159978009895547,0.18844486112738779,2014.0,12.0,12.0
17.3,20.4,0.0,41.0,22.0,22.0,78.0,70.0,1012.5,1013.9,17.6,18.7,0.0,0.33066310636404095,0.18375033629270918,0.17611731843575418,0.18844486112738779,2010.0,1.0,25.0
12.2,21.5,2.4,48.0,24.0,26.0,60.0,44.0,1017.6604555613026,1015.262716426648,16.7,19.5,1.0,0.16113945578231292,0.2191900130643054,0.23064075311266322,0.2261848897231347,2016.0,2.0,1.0
10.3,17.1,0.1,30.0,11.0,15.0,90.0,70.0,1017.6,1015.6,13.0,15.0,0.0,0.23586823912159413,0.2851488880512627,0.2806583163413924,0.28053863417762104,2013.0,8.0,26.0
16.0,34.3,0.0,24.0,0.0,9.0,76.0,28.0,1017.6604555613026,1015.262716426648,20.9,33.8,0.0,0.19864464210080474,0.1851588851411326,0.19006828057107386,0.28491372953841615,2010.0,3.0,20.0
16.7,27.7,2.6,22.0,4.0,6.0,86.0,43.0,1018.7,1015.8,19.9,26.7,1.0,0.12908704883227176,0.1851588851411326,0.159978009895547,0.18844486112738779,2010.0,3.0,31.0
11.3,21.9,0.0,30.0,9.0,17.0,49.0,48.0,1015.5,1014.0,16.8,20.9,0.0,0.20920502092050208,0.22527578865879622,0.26810114653683054,0.27853749820066215,2014.0,9.0,29.0
8.8,15.9,0.0,52.0,19.0,17.0,55.0,42.0,1015.8,1015.4,12.4,15.4,0.0,0.24420529801324503,0.26649484536082474,0.2637579811492855,0.19809134287661895,2012.0,7.0,2.0
7.4,19.9,0.0,24.0,2.0,15.0,82.0,57.0,1028.1,1024.9,13.3,19.0,0.0,0.18525245187068654,0.26649484536082474,0.2223913411128023,0.2777938203869477,2017.0,4.0,21.0
13.8,26.2,0.0,35.0,6.0,13.0,73.0,52.0,1017.6604555613026,1015.262716426648,18.5,24.6,0.0,0.23586823912159413,0.28476308454629917,0.3069056520782934,0.28053863417762104,2015.0,1.0,12.0
3.4,12.1,0.0,26.0,0.0,11.0,82.0,56.0,1021.6,1020.3,7.4,11.5,0.0,0.16035455278001612,0.16360236833904643,0.19006828057107386,0.1879339608085172,2016.0,5.0,29.0
16.2,26.1,0.0,44.0,15.0,33.0,62.0,48.0,1018.0,1015.3,22.5,24.4,0.0,0.31626754748142033,0.16305452082627836,0.19906800640745595,0.18844486112738779,2015.0,7.0,3.0
11.3,15.1,2.360773554247356,33.0,9.0,24.0,52.0,55.0,1027.3,1025.4,13.2,13.7,-1.0,0.260253164556962,0.19506380591782357,0.23064075311266322,0.18771377753454646,2013.0,5.0,5.0
6.1,16.9,0.2,26.0,13.0,7.0,72.0,45.0,1023.7,1021.2,11.2,16.1,0.0,0.19631375910844406,0.20503235082674334,0.23064075311266322,0.2155296582427655,2012.0,6.0,7.0
9.6,28.9,0.0,41.0,4.0,19.0,65.0,29.0,1022.7,1017.4,18.2,27.8,0.0,0.19093178036605657,0.28476308454629917,0.2806583163413924,0.28491372953841615,2011.0,10.0,23.0
13.4,32.9,0.0,35.0,7.0,20.0,20.0,8.0,1020.4,1015.9,22.3,32.0,0.0,0.07705053852526926,0.1851588851411326,0.1480993911469475,0.1879339608085172,2013.0,9.0,7.0
8.4,23.0,0.0,65.0,24.0,28.0,36.0,27.0,1012.6,1007.8,18.3,22.4,0.0,0.2002492729538845,0.2851488880512627,0.3069056520782934,0.28053863417762104,2016.0,8.0,18.0
11.5,16.9,0.6,87.0,37.0,24.0,35.0,35.0,1003.8,1010.4,15.7,14.6,0.0,0.23830121903263862,0.28476308454629917,0.2771626297577855,0.2777938203869477,2008.0,10.0,13.0
6.5,15.4,0.0,39.0,7.0,17.0,72.0,50.0,1023.3,1020.4,9.5,14.8,0.0,0.23830121903263862,0.2851488880512627,0.20848585690515806,0.28053863417762104,2010.0,7.0,5.0
18.0,30.4,0.0,44.0,24.0,28.0,55.0,35.0,1023.6,1020.7,25.6,28.1,0.0,0.31626754748142033,0.16305452082627836,0.17611731843575418,0.17128727708676758,2015.0,10.0,1.0
13.2,20.8,22.8,50.0,15.0,19.0,78.0,58.0,1009.9,1008.9,15.7,19.6,1.0,0.2033765213977228,0.2816988416988417,0.24556915768317195,0.28491372953841615,2013.0,5.0,9.0
19.8,31.1,0.2,28.0,6.0,11.0,70.0,37.0,1017.6604555613026,1015.262716426648,23.2,29.8,0.0,0.19864464210080474,0.16360236833904643,0.17726614071808083,0.1879339608085172,2015.0,2.0,16.0
13.0,26.0,0.0,46.0,6.0,24.0,54.0,43.0,1014.7,1013.2,22.4,25.5,0.0,0.1936824605153782,0.20503235082674334,0.2806583163413924,0.19809134287661895,2015.0,12.0,14.0
4.8,18.4,0.0,31.0,11.0,17.0,69.0,65.0,1019.6,1018.5,13.0,17.2,0.0,0.3165743502343417,0.2816988416988417,0.3095429029671211,0.2777938203869477,2012.0,5.0,18.0
18.6,37.4,1.6,43.0,6.0,22.0,98.0,31.0,1017.6604555613026,1015.262716426648,20.8,35.3,1.0,0.19864464210080474,0.20503235082674334,0.3069056520782934,0.28053863417762104,2011.0,11.0,8.0
9.3,18.9,11.8,31.0,4.0,11.0,66.0,50.0,1029.5,1027.9,13.9,17.3,1.0,0.19287833827893175,0.22768670309653916,0.159978009895547,0.2261848897231347,2015.0,5.0,23.0
13.6,23.8,0.6,28.0,15.0,11.0,87.0,54.0,1017.6604555613026,1015.262716426648,16.8,22.5,0.0,0.16113945578231292,0.19506380591782357,0.159978009895547,0.18844486112738779,2012.0,3.0,28.0
19.5,32.6,0.0,39.0,30.0,7.0,58.0,35.0,1018.2,1015.2,22.9,30.2,0.0,0.14215686274509803,0.22527578865879622,0.26810114653683054,0.28053863417762104,2012.0,1.0,3.0
12.6,18.1,3.0,39.95368436894482,13.981885472877023,18.637255428940012,92.0,85.0,1017.6604555613026,1015.262716426648,14.3,15.6,1.0,0.29129511677282377,0.2663994655978624,0.19006828057107386,0.2762557077625571,2014.0,6.0,10.0
4.6,17.1,0.2,39.0,11.0,24.0,63.0,57.0,1021.9,1019.9,13.4,15.3,0.0,0.3009991673605329,0.20503235082674334,0.23064075311266322,0.22588866532528504,2016.0,11.0,24.0
8.2,19.6,0.0,39.0,17.0,19.0,63.0,61.0,1020.1,1018.9,17.6,18.3,0.0,0.3010204081632653,0.26649484536082474,0.24556915768317195,0.2543505674653216,2016.0,10.0,27.0
27.8,33.7,0.0,39.0,17.0,20.0,50.0,59.0,1007.7,1006.8,31.9,31.2,0.0,0.1936824605153782,0.16360236833904643,0.3095429029671211,0.2543505674653216,2013.0,1.0,15.0
16.3,21.7,11.2,41.0,22.0,31.0,86.0,71.0,1020.1,1017.4,17.1,20.4,1.0,0.29129511677282377,0.22768670309653916,0.23064075311266322,0.2261848897231347,2009.0,4.0,22.0
18.3,29.3,0.0,37.0,15.0,17.0,44.0,62.0,1013.4,1009.5,27.5,27.3,0.0,0.31626754748142033,0.2712241211615951,0.2806583163413924,0.27853749820066215,2009.0,9.0,8.0
7.1,20.4,0.0,46.0,19.0,24.0,72.0,39.0,1019.5,1018.8,11.7,18.4,0.0,0.06696982224059529,0.20503235082674334,0.2637579811492855,0.22588866532528504,2016.0,9.0,3.0
15.3,38.5,0.0,31.0,11.0,13.0,19.0,12.0,1014.7,1012.4,31.0,38.1,0.0,0.2033765213977228,0.2191900130643054,0.20848585690515806,0.2261848897231347,2015.0,12.0,27.0
17.4,36.8,0.0,48.0,7.0,28.0,50.0,21.0,1011.6,1007.5,26.4,35.4,0.0,0.19093178036605657,0.2816988416988417,0.3095429029671211,0.28491372953841615,2011.0,2.0,1.0
26.7,33.1,0.0,33.0,6.0,17.0,62.0,68.0,1006.8,1003.7,31.6,31.2,0.0,0.31626754748142033,0.22527578865879622,0.2806583163413924,0.24433688286544047,2014.0,1.0,4.0
19.3,28.6,1.4,39.0,19.0,26.0,94.0,29.0,1007.5,1008.8,19.4,27.0,1.0,0.20920502092050208,0.2816988416988417,0.2637579811492855,0.2543505674653216,2015.0,3.0,1.0
7.1,11.2,1.0,43.0,20.0,11.0,77.0,95.0,1004.7,1003.5,10.3,9.7,0.0,0.2002492729538845,0.2851488880512627,0.3069056520782934,0.27853749820066215,2009.0,6.0,14.0
11.7,28.1,0.0,44.0,9.0,24.0,82.0,40.0,1019.1,1015.2,16.6,26.5,0.0,0.1771885521885522,0.20503235082674334,0.14640577296697196,0.2543505674653216,2011.0,3.0,30.0
5.4,16.1,0.0,30.0,7.0,20.0,77.0,41.0,1018.6,1017.2,9.4,15.8,0.0,0.1771885521885522,0.20503235082674334,0.3095429029671211,0.19809134287661895,2009.0,9.0,10.0
11.3,27.5,0.8,37.0,20.0,19.0,53.0,24.0,1017.6,1016.0,18.6,26.0,0.0,0.2730310262529833,0.28476308454629917,0.2806583163413924,0.2543505674653216,2014.0,3.0,17.0
10.5,15.0,8.6,28.0,9.0,6.0,97.0,70.0,1019.9,1017.3,10.8,13.5,1.0,0.18418874172185432,0.2851488880512627,0.3095429029671211,0.27853749820066215,2009.0,6.0,4.0
4.4,14.1,0.0,24.0,4.0,13.0,88.0,73.0,1032.5,1032.7,9.0,11.5,0.0,0.3009991673605329,0.22768670309653916,0.2806583163413924,0.2155296582427655,2011.0,7.0,14.0
12.172897625418354,14.0,0.0,72.0,41.0,28.0,92.0,73.0,1013.9,1015.9,11.0,12.0,0.0,0.2002492729538845,0.26649484536082474,0.2771626297577855,0.22588866532528504,2010.0,6.0,17.0
23.4,34.9,0.0,31.0,11.0,19.0,26.0,29.0,1012.9,1009.1,31.4,33.9,0.0,0.25736738703339884,0.2816988416988417,0.2806583163413924,0.28491372953841615,2013.0,9.0,24.0
14.2,28.1,0.0,37.0,19.0,15.0,56.0,30.0,1018.2,1015.6,16.0,26.4,0.0,0.10961695191524043,0.19506380591782357,0.17611731843575418,0.2155296582427655,2015.0,11.0,11.0
6.9,21.6,0.0,22.0,9.0,7.0,63.0,46.0,1009.4,1006.2,16.0,20.9,0.0,0.29129511677282377,0.26649484536082474,0.3095429029671211,0.27853749820066215,2016.0,6.0,7.0
12.2,17.2,1.8,41.0,20.0,28.0,61.0,58.0,1020.2,1022.2,14.4,16.3,1.0,0.3009991673605329,0.2191900130643054,0.2223913411128023,0.2155296582427655,2011.0,3.0,25.0
12.7,19.2,0.2,39.95368436894482,19.0,18.637255428940012,71.0,51.50522745519002,1017.6604555613026,1015.262716426648,14.7,21.676257496571072,0.0,0.2425,0.2663994655978624,0.2806583163413924,0.2762557077625571,2015.0,8.0,26.0
12.172897625418354,30.1,0.0,24.0,6.0,11.0,68.0,61.0,1016.2,1012.8,27.4,28.2,0.0,0.22438644331904947,0.15203718895269347,0.19906800640745595,0.17329929418831658,2017.0,3.0,27.0
18.9,25.7,0.0,28.0,13.0,11.0,74.0,74.0,1018.5,1015.1,22.0,23.6,0.0,0.269347168179853,0.22527578865879622,0.14640577296697196,0.1784452296819788,2012.0,11.0,24.0
14.1,20.2,0.0,28.0,9.0,17.0,82.0,62.0,1017.2,1015.5,15.4,19.9,0.0,0.23830121903263862,0.18375033629270918,0.17726614071808083,0.18844486112738779,2009.0,3.0,20.0
20.8,28.1,3.0,39.0,20.0,22.0,49.0,46.0,1014.7,1011.6,24.7,27.5,1.0,0.31626754748142033,0.18375033629270918,0.17611731843575418,0.18844486112738779,2010.0,10.0,17.0
11.4,31.4,0.0,46.0,24.0,19.0,57.0,26.0,1017.6,1015.3,20.8,29.7,0.0,0.258408531583265,0.18375033629270918,0.3069056520782934,0.27853749820066215,2017.0,1.0,4.0
11.1,19.5,0.0,39.95368436894482,6.0,2.0,69.0,63.0,1019.6,1017.8,16.5,19.0,0.0,0.3034367141659681,0.2663994655978624,0.3069056520782934,0.2261848897231347,2011.0,10.0,5.0
9.4,12.8,21.6,54.0,28.0,28.0,98.0,93.0,1008.7,1012.6,10.2,10.2,1.0,0.258408531583265,0.23444773592890394,0.2223913411128023,0.22588866532528504,2013.0,10.0,23.0
25.2,33.4,15.2,28.0,11.0,20.0,76.0,63.0,1013.1,1009.4,29.4,33.1,1.0,0.25736738703339884,0.28476308454629917,0.23064075311266322,0.28491372953841615,2015.0,3.0,20.0
6.4,23.4,0.0,30.0,15.0,19.0,47.0,23.0,1022.9,1018.1,16.8,22.7,0.0,0.2730310262529833,0.28476308454629917,0.2771626297577855,0.28491372953841615,2014.0,10.0,2.0
21.5,27.3,0.2,39.0,20.0,24.0,62.0,55.0,1013.5,1013.4,24.8,26.3,0.0,0.2631181577953945,0.15203718895269347,0.14640577296697196,0.1784452296819788,2011.0,1.0,20.0
24.7,32.9,13.4,41.0,22.0,28.0,80.0,62.0,1007.5,1005.3,28.9,32.0,1.0,0.25736738703339884,0.28476308454629917,0.2637579811492855,0.2777938203869477,2013.0,3.0,5.0
9.7,18.9,0.0,31.0,7.0,17.0,85.0,70.0,1019.9,1017.6,12.5,18.1,0.0,0.3165743502343417,0.2712241211615951,0.26810114653683054,0.27853749820066215,2013.0,5.0,30.0
14.2,24.4,0.0,39.95368436894482,6.0,15.0,75.0,59.0,1017.6604555613026,1015.262716426648,19.5,23.8,0.0,0.2425,0.2663994655978624,0.3069056520782934,0.17329929418831658,2010.0,11.0,21.0
6.3,18.3,0.0,30.0,4.0,17.0,61.0,49.0,1017.6604555613026,1015.262716426648,10.2,16.7,0.0,0.27702702702702703,0.28476308454629917,0.26810114653683054,0.28491372953841615,2011.0,1.0,18.0
11.4,18.9,0.0,50.0,22.0,30.0,61.0,20.0,1015.1,1017.3,13.8,17.6,0.0,0.23830121903263862,0.2191900130643054,0.23064075311266322,0.22588866532528504,2008.0,10.0,19.0
17.6,25.1,0.0,35.0,19.0,26.0,69.0,74.0,1017.3,1017.0,23.3,22.7,0.0,0.29129511677282377,0.22768670309653916,0.17611731843575418,0.2261848897231347,2011.0,11.0,15.0
14.3,26.7,0.0,22.0,7.0,4.0,77.0,44.0,1017.6604555613026,1015.262716426648,17.7,25.3,0.0,0.23586823912159413,0.2851488880512627,0.14640577296697196,0.17128727708676758,2017.0,3.0,21.0
6.7,20.6,0.0,13.0,11.0,7.0,86.0,48.0,1025.4,1022.9,12.9,20.2,0.0,0.3009991673605329,0.16305452082627836,0.1480993911469475,0.17329929418831658,2009.0,5.0,21.0
1.9,21.6,0.0,46.0,19.0,31.0,55.0,31.0,1018.7,1012.6,13.3,20.7,0.0,0.18418874172185432,0.1851588851411326,0.20848585690515806,0.24433688286544047,2012.0,9.0,26.0
14.6,31.2,0.0,39.95368436894482,4.0,18.637255428940012,96.0,51.50522745519002,1017.6604555613026,1015.262716426648,17.4,21.676257496571072,0.0,0.2425,0.2663994655978624,0.3069056520782934,0.2762557077625571,2015.0,10.0,16.0
12.9,21.3,8.0,37.0,9.0,11.0,91.0,92.0,1017.6604555613026,1015.262716426648,16.3,18.8,1.0,0.23586823912159413,0.19506380591782357,0.17611731843575418,0.18844486112738779,2015.0,2.0,14.0
15.1,18.6,4.4,59.0,26.0,30.0,78.0,58.0,1013.7,1012.0,16.7,17.7,1.0,0.2002492729538845,0.26649484536082474,0.2637579811492855,0.2543505674653216,2010.0,4.0,24.0
18.6,25.3,0.0,31.0,22.0,19.0,69.0,67.0,1017.6,1016.7,23.6,23.8,0.0,0.31025641025641026,0.16360236833904643,0.14640577296697196,0.17329929418831658,2012.0,2.0,13.0
18.7,27.3,0.0,37.0,6.0,20.0,75.0,75.0,1021.0,1019.2,23.6,24.1,0.0,0.29129511677282377,0.22527578865879622,0.2806583163413924,0.24433688286544047,2013.0,3.0,27.0
10.9,25.8,0.0,33.0,4.0,7.0,68.0,44.0,1017.6604555613026,1015.262716426648,16.0,25.0,0.0,0.23586823912159413,0.28476308454629917,0.3069056520782934,0.28053863417762104,2016.0,2.0,18.0
8.6,20.3,0.0,43.0,13.0,19.0,49.0,46.0,1024.3,1020.0,15.5,19.0,0.0,0.23830121903263862,0.19506380591782357,0.2806583163413924,0.17128727708676758,2010.0,12.0,24.0
13.7,25.8,0.0,37.0,6.0,20.0,96.0,45.0,1008.1,1006.5,15.9,24.9,0.0,0.2002492729538845,0.26649484536082474,0.20848585690515806,0.2543505674653216,2012.0,3.0,3.0
-1.3,13.9,0.0,20.0,0.0,9.0,80.0,47.0,1029.1,1025.5,4.8,12.4,0.0,0.20920502092050208,0.19506380591782357,0.19006828057107386,0.1784452296819788,2012.0,7.0,31.0
3.1,14.7,0.8,54.0,4.0,19.0,96.0,70.0,1024.2,1017.2,9.0,14.2,0.0,0.23586823912159413,0.22527578865879622,0.23064075311266322,0.24433688286544047,2010.0,7.0,10.0
11.3,21.4,0.0,39.0,19.0,22.0,75.0,79.0,1017.6604555613026,1015.262716426648,15.8,15.7,0.0,0.23586823912159413,0.16305452082627836,0.17611731843575418,0.18844486112738779,2014.0,11.0,5.0
24.4,27.6,0.0,63.0,19.0,39.0,69.0,81.0,1009.0,1010.0,27.1,23.9,0.0,0.25356244761106456,0.19506380591782357,0.14640577296697196,0.18771377753454646,2013.0,1.0,14.0
13.6,23.6,0.2,33.0,13.0,2.0,64.0,89.0,1005.7,1003.7,19.3,16.8,0.0,0.2033765213977228,0.2712241211615951,0.26810114653683054,0.2777938203869477,2008.0,11.0,22.0
23.8,33.0,0.0,43.0,28.0,24.0,19.0,21.0,1010.2,1007.1,28.4,31.4,0.0,0.07705053852526926,0.1851588851411326,0.14640577296697196,0.1784452296819788,2015.0,1.0,27.0
10.6,18.7,0.0,41.0,13.0,13.0,70.0,64.0,1021.4,1015.8,13.2,17.2,0.0,0.269347168179853,0.22527578865879622,0.2806583163413924,0.24433688286544047,2014.0,6.0,27.0
9.5,29.8,0.0,39.0,9.0,13.0,85.0,51.50522745519002,1012.9,1008.3,17.5,29.5,0.0,0.17131474103585656,0.15203718895269347,0.159978009895547,0.17128727708676758,2014.0,6.0,11.0
21.5,28.1,0.0,61.0,7.0,13.0,98.0,84.0,1009.6,1005.9,22.9,26.3,0.0,0.269347168179853,0.22527578865879622,0.3095429029671211,0.1879339608085172,2016.0,12.0,5.0
9.8,13.6,1.0,35.0,9.0,26.0,95.0,66.0,1020.4,1020.7,10.8,12.3,0.0,0.1771885521885522,0.23444773592890394,0.2771626297577855,0.22588866532528504,2016.0,6.0,10.0
25.8,31.8,0.0,56.0,24.0,22.0,63.0,64.0,1011.6,1007.6,29.4,28.6,0.0,0.17366490012229924,0.15203718895269347,0.20848585690515806,0.24433688286544047,2015.0,11.0,9.0
11.4,17.9,0.4,28.0,6.0,13.0,74.0,61.0,1017.3,1014.3,14.8,16.7,0.0,0.31025641025641026,0.26649484536082474,0.20848585690515806,0.2777938203869477,2014.0,7.0,17.0
16.7,22.6,0.0,28.0,9.0,17.0,75.0,79.0,1013.3,1013.3,21.8,19.3,0.0,0.33066310636404095,0.22768670309653916,0.2637579811492855,0.2155296582427655,2011.0,12.0,22.0
17.3,24.6,0.0,39.95368436894482,17.0,20.0,61.0,55.0,1016.3,1015.3,23.3,23.0,0.0,0.31025641025641026,0.2663994655978624,0.14640577296697196,0.17128727708676758,2015.0,12.0,25.0
